hotel_name,location,features,ratings,reviews,review_title,room_style,price,tax_charges,city,duration,persons,cancellation_policy,pre_payment,breakfast_included,Beds,Rooms
Motel Radhe,"Aleo, Manāli",Double Room1 double bedFree cancellationNo prepayment needed – pay at the propertyOnly 1 room left at this price on our site,9.7,3.0,Exceptional,Double Room,11997.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 double bed,2 bedroomsss
Getaway Stays Manali,Manāli,King Room with Mountain View1 extra-large double bedOnly 1 room left at this price on our site,8.7,15.0,Fabulous,King Room with Mountain View,16200.0,"3 nights, 2 adults",Manali,3,2,No,Yes,No,1 extra-large double bed,King Room
Manali heights cottage idaa,"New Manali, Manāli",Deluxe Double Room with Balcony1 single bedBreakfast includedFree cancellationNo prepayment needed – pay at the propertyOnly 5 rooms left at this price on our site,,,,Deluxe Double Room with Balcony,60000.0,"3 nights, 2 adults",Manali,3,2,Yes,No,Yes,,2 bedroomsss
Skipping stone,Manāli,King Room with Garden View1 double bedOnly 2 rooms left at this price on our site,10.0,1.0,Exceptional,King Room with Garden View,5400.0,"3 nights, 2 adults",Manali,3,2,No,Yes,No,1 double bed,King Room
Wild Heaven Manali,"New Manali, Manāli",One-Bedroom ApartmentEntire apartment • 1 bedroom • 1 bathroom • 23m²1 double bedFree cancellationNo prepayment needed – pay at the property,,,,One-Bedroom Apartment,7497.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 double bed,1 bedroom
Camp ujhi dhaar,Manāli,"Double or Twin Room with Mountain View8 beds (3 singles, 1 double, 4 large doubles)Breakfast includedFree cancellationNo prepayment needed – pay at the propertyOnly 3 rooms left at this price on our site",,,,Double or Twin Room with Mountain View,9720.0,"3 nights, 2 adults",Manali,3,2,Yes,No,Yes,,Double or 2 bedroomsss
Chill Inn,"Old Manali, Manāli","Double Room with Extra Bed2 beds (1 single, 1 double)Free cancellationNo prepayment needed – pay at the propertyOnly 2 rooms left at this price on our site",8.8,15.0,Fabulous,Double Room with Extra Bed,5397.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,,2 bedroomsss
Pahadi Basera,Manāli,Economy Double Room1 large double bedFree cancellationNo prepayment needed – pay at the propertyOnly 1 room left at this price on our site,10.0,1.0,Exceptional,Economy Double Room,4200.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,2 bedroomsss
Hostelam,"Old Manali, Manāli",Double Room1 large double bedFree cancellationNo prepayment needed – pay at the property,,,,Double Room,9999.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,2 bedroomsss
Sunrise Villa - Manali,Manāli,Deluxe Double Room1 double bedFree cancellationNo prepayment needed – pay at the propertyOnly 1 room left at this price on our site,,,,Deluxe Double Room,9000.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 double bed,2 bedroomsss
Pine Tower Inn,Manāli,Double Room1 extra-large double bedFree cancellationNo prepayment needed – pay at the propertyOnly 2 rooms left at this price on our site,9.5,2.0,Exceptional,Double Room,10800.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 extra-large double bed,2 bedroomsss
"The Willow Cottage, Manali",Manāli,Deluxe Room1 double bedFree cancellationNo prepayment needed – pay at the propertyOnly 2 rooms left at this price on our site,,,,Deluxe Room,6900.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 double bed,Deluxe Room
Highland Homestay,Manāli,Double Room1 double bedFree cancellationNo prepayment needed – pay at the propertyOnly 2 rooms left at this price on our site,,,,Double Room,1798.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 double bed,2 bedroomsss
Moon Hush Cottage,Manāli,Family Room with Mountain View6 large double bedsFree cancellationNo prepayment needed – pay at the propertyOnly 6 rooms left at this price on our site,,,,Family Room with Mountain View,54000.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,,Family Room
Apple View Paying Guest House,Manāli,Double Room1 double bedFree cancellationNo prepayment needed – pay at the property,7.0,1.0,Good,Double Room,4500.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 double bed,2 bedroomsss
Mahadev Apartments Manali,Manāli,One-Bedroom Apartment1 double bed,10.0,7.0,Exceptional,One-Bedroom Apartment,8907.0,"3 nights, 2 adults",Manali,3,2,No,Yes,No,1 double bed,1 bedroom
"Hotel Sangam Retreat By Aeraki, Manali","New Manali, Manāli",Deluxe Room1 double bedFree cancellation,,,,Deluxe Room,8996.0,"3 nights, 2 adults",Manali,3,2,Yes,Yes,No,1 double bed,Deluxe Room
Saanjh - A serene retreat,Manāli,Double Room1 double bedBreakfast includedFree cancellationNo prepayment needed – pay at the propertyOnly 6 rooms left at this price on our site,,,,Double Room,9600.0,"3 nights, 2 adults",Manali,3,2,Yes,No,Yes,1 double bed,2 bedroomsss
HOTEL MANU VATIKA,"New Manali, Manāli",Budget Double Room2 single bedsFree cancellationNo prepayment needed – pay at the propertyOnly 4 rooms left at this price on our site,7.3,3.0,Good,Budget Double Room,8400.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,2 single beds,2 bedroomsss
The Maple Leaf Cottage,Manāli,King Suite with BalconyPrivate suite • 1 bedroom • 1 living room • 1 bathroom1 extra-large double bedFree cancellationNo prepayment needed – pay at the propertyOnly 1 left at this price on our site,,,,King Suite with Balcony,12600.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 extra-large double bed,1 bedroom
Bangalore HOME STAY,"Old Manali, Manāli",Deluxe Double Room with Balcony4 single bedsFree cancellationNo prepayment needed – pay at the propertyOnly 6 rooms left at this price on our site,8.0,1.0,Very good,Deluxe Double Room with Balcony,4197.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,,2 bedroomsss
Cozy Corner Manali,"Aleo, Manāli",Double Room1 large double bedFree cancellationNo prepayment needed – pay at the propertyOnly 6 rooms left at this price on our site,,,,Double Room,6650.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,2 bedroomsss
Hotel Royal Orchard Manali,Manāli,Deluxe Room2 single bedsFree cancellationNo prepayment needed – pay at the propertyOnly 2 rooms left at this price on our site,8.0,1.0,Very good,Deluxe Room,7500.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,2 single beds,Deluxe Room
Kanyal Hills 1BHK Mudhouse,Manāli,"One-Bedroom VillaEntire villa • 1 bedroom • 1 living room • 1 bathroom • 93m²2 beds (1 double, 1 sofa bed)Free cancellation",9.0,27.0,Superb,One-Bedroom Villa,11949.0,"3 nights, 2 adults",Manali,3,2,Yes,Yes,No,,1 bedroom
Cliffer Cottage: Make Mountains Memorable!,Manāli,"Three-Bedroom VillaEntire villa • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen4 beds (2 doubles, 1 sofa bed, 1 large double)Breakfast includedFree cancellationNo prepayment needed – pay at the propertyOnly 1 left at this price on our site",9.7,6.0,Exceptional,Three-Bedroom Villa,19789.0,"3 nights, 2 adults",Manali,3,2,Yes,No,Yes,,3 bedrooms
Nasogi Woods - Hotel in Manali,Manāli,Double Room with Mountain View1 large double bedFree cancellationNo prepayment needed – pay at the propertyOnly 4 rooms left at this price on our site,6.6,7.0,Good,Double Room with Mountain View,7797.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,2 bedroomsss
Tourist Nest Old Manali,"Old Manali, Manāli",Deluxe Double Room (2 Adults + 1 Child)1 extra-large double bedFree cancellation,7.8,52.0,Good,Deluxe Double Room (2 Adults + 1 Child),10000.0,"3 nights, 2 adults",Manali,3,2,Yes,Yes,No,1 extra-large double bed,2 bedroomsss
Flagship Hotel Jubilant Regecy Manali,Manāli,Classic Triple Room1 large double bedFree cancellationNo prepayment needed – pay at the property,,,,Classic Triple Room,24948.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,3 bedrooms
Apple Hills Mountain View Resort,Manāli,Superior Double Room1 double bedFree cancellationNo prepayment needed – pay at the property,,,,Superior Double Room,20248.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 double bed,2 bedroomsss
Hotel Gangri By WB Inn,"Aleo, Manāli",Standard Double Room1 double bedOnly 4 rooms left at this price on our site,,,,Standard Double Room,7695.0,"3 nights, 2 adults",Manali,3,2,No,Yes,No,1 double bed,2 bedroomsss
Frostel,Manāli,Double Room with Mountain View1 extra-large double bedFree cancellationNo prepayment needed – pay at the property,,,,Double Room with Mountain View,10800.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 extra-large double bed,2 bedroomsss
"Urban Monk Stays, Manali",Manāli,Budget Double RoomMultiple bed typesFree cancellationNo prepayment needed – pay at the propertyOnly 1 room left at this price on our site,,,,Budget Double Room,6200.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,,2 bedroomsss
NIRVANA INN MOUNTAIN VIEW - Hotel & Resort,Manāli,Deluxe Double Room with Extra BedMultiple bed typesFree cancellationNo prepayment needed – pay at the property,7.0,4.0,Good,Deluxe Double Room with Extra Bed,15000.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,,2 bedroomsss
Attic Monkey Cafe & Rooms,"Old Manali, Manāli",Deluxe Double Room with Balcony1 double bedFree cancellationNo prepayment needed – pay at the propertyOnly 3 rooms left at this price on our site,10.0,8.0,Exceptional,Deluxe Double Room with Balcony,11997.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 double bed,2 bedroomsss
"Yaarana Stay & Cafe, Vashisht, Manali",Manāli,Budget Double Room2 single bedsFree cancellationNo prepayment needed – pay at the propertyOnly 5 rooms left at this price on our site,8.1,14.0,Very good,Budget Double Room,6500.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,2 single beds,2 bedroomsss
"Hotel Aastha Regency, Unlimited Free Breakfast and Dinner Include",Manāli,One-Bedroom ApartmentEntire apartment • 1 bedroom • 1 bathroom • 17m²1 double bedFree cancellationNo prepayment needed – pay at the property,9.8,15.0,Exceptional,One-Bedroom Apartment,15793.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 double bed,1 bedroom
OYO Flagship The Light House Stay,Manāli,Classic Triple Room1 large double bedFree cancellationNo prepayment needed – pay at the property,,,,Classic Triple Room,24948.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,3 bedrooms
Hotel Hadimba Valley View ( Mb. 8091998100 ) - Near Mall Road,Manāli,King Room with Mountain View1 double bedFree cancellation,8.6,25.0,Fabulous,King Room with Mountain View,16197.0,"3 nights, 2 adults",Manali,3,2,Yes,Yes,No,1 double bed,King Room
Hotel Blossom Hill Retreat By WB Inn,Manāli,Deluxe Double Room1 double bedFree cancellationNo prepayment needed – pay at the propertyOnly 5 rooms left at this price on our site,,,,Deluxe Double Room,11160.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 double bed,2 bedroomsss
The View Meadow,"New Manali, Manāli",Double Room with Mountain View1 double bedFree cancellationOnly 5 rooms left at this price on our site,9.6,7.0,Exceptional,Double Room with Mountain View,11878.0,"3 nights, 2 adults",Manali,3,2,Yes,Yes,No,1 double bed,2 bedroomsss
SUMMER CAMPS MANALI,Manāli,TentTent1 large double bed,,,,Tent,9000.0,"3 nights, 2 adults",Manali,3,2,No,Yes,No,1 large double bed,
Heritage Resort,Manāli,Double Room with Mountain View1 extra-large double bedFree cancellationNo prepayment needed – pay at the property,,,,Double Room with Mountain View,6375.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 extra-large double bed,2 bedroomsss
Cottage Mini For Backpackers & Small Family,"Aleo, Manāli",Holiday HomeEntire holiday home • 1 bedroom • 1 living room • 2 bathrooms • 1 kitchen • 16m²2 double bedsBreakfast includedFree cancellationOnly 1 left at this price on our site,9.0,2.0,Superb,Holiday Home,6000.0,"3 nights, 2 adults",Manali,3,2,Yes,Yes,Yes,2 double beds,1 bedroom
Rockway Hostel,"Old Manali, Manāli",Budget Twin Room1 single bedFree cancellationNo prepayment needed – pay at the propertyOnly 1 room left at this price on our site,8.3,10.0,Very good,Budget Twin Room,4997.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,,2 bedroomsss
dup,Manāli,Superior Double Room1 double bedOnly 5 rooms left at this price on our site,,,,Superior Double Room,25797.0,"3 nights, 2 adults",Manali,3,2,No,Yes,No,1 double bed,2 bedroomsss
Mountain Hills Home Stay Manali,"Aleo, Manāli",One-Bedroom Apartment1 double bedFree cancellationNo prepayment needed – pay at the property,,,,One-Bedroom Apartment,23998.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 double bed,1 bedroom
"Leap of Nature Homestay, Manali",Manāli,Family Suite with Balcony1 extra-large double bedBreakfast includedFree cancellationNo prepayment needed – pay at the propertyOnly 1 room left at this price on our site,,,,Family Suite with Balcony,7500.0,"3 nights, 2 adults",Manali,3,2,Yes,No,Yes,1 extra-large double bed,
"Hadimba Regency, Manali",Manāli,Double Room1 double bedFree cancellationNo prepayment needed – pay at the propertyOnly 5 rooms left at this price on our site,,,,Double Room,3600.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 double bed,2 bedroomsss
OYO 88688 MANALI CAMP,Manāli,Classic Triple Room1 large double bedFree cancellationNo prepayment needed – pay at the property,9.8,6.0,Exceptional,Classic Triple Room,27755.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,3 bedrooms
Winters Brook Homestay cottage,Manāli,Double Room with Mountain View1 extra-large double bedFree cancellationOnly 2 rooms left at this price on our site,8.6,14.0,Fabulous,Double Room with Mountain View,25425.0,"3 nights, 2 adults",Manali,3,2,Yes,Yes,No,1 extra-large double bed,2 bedroomsss
OYO Flagship The Manali Nomads,Manāli,Classic Triple Room1 large double bedFree cancellationNo prepayment needed – pay at the property,8.0,1.0,Very good,Classic Triple Room,24948.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,3 bedrooms
OYO Flagship Hotel Anant Meadows,Manāli,Classic Triple Room1 large double bedFree cancellationNo prepayment needed – pay at the property,,,,Classic Triple Room,13304.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,3 bedrooms
OYO Flagship Joy & Stick,"Aleo, Manāli",Classic Triple Room1 large double bedFree cancellationNo prepayment needed – pay at the property,,,,Classic Triple Room,24948.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,3 bedrooms
Collection O HOTEL MAYRA GRAND,Manāli,Classic Triple Room1 large double bedFree cancellationNo prepayment needed – pay at the property,10.0,1.0,Exceptional,Classic Triple Room,24948.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,3 bedrooms
OYO Flagship HOTEL ASHOKA INN,Manāli,Classic Triple Room1 large double bedFree cancellationNo prepayment needed – pay at the property,4.7,3.0,Good,Classic Triple Room,13304.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,3 bedrooms
OYO 81145 Ksquare,"New Manali, Manāli",Classic Triple Room1 large double bedFree cancellationNo prepayment needed – pay at the property,,,,Classic Triple Room,24948.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,3 bedrooms
OYO Flagship Kshitij Guest House,Manāli,Classic Triple Room1 large double bedFree cancellationNo prepayment needed – pay at the property,,,,Classic Triple Room,24948.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,3 bedrooms
Collection O Hotel Central View,"New Manali, Manāli",Classic Triple Room1 large double bedFree cancellationNo prepayment needed – pay at the property,5.0,5.0,Good,Classic Triple Room,24948.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,3 bedrooms
OYO Hotel Corner Retreat Manali,"New Manali, Manāli",Deluxe Triple Room1 large double bedFree cancellationNo prepayment needed – pay at the propertyOnly 6 rooms left at this price on our site,,,,Deluxe Triple Room,24948.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,3 bedrooms
Collection O 85421 Misty Hills,Manāli,Classic Triple Room1 large double bedFree cancellationNo prepayment needed – pay at the property,1.0,1.0,Good,Classic Triple Room,25357.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,3 bedrooms
OYO Flagship 82405 Cochin Villa,Manāli,Classic Triple Room1 large double bedFree cancellationNo prepayment needed – pay at the property,,,,Classic Triple Room,25116.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,3 bedrooms
Collection O 26639 Hotel Dream,"New Manali, Manāli",Classic Triple Room1 large double bedFree cancellationNo prepayment needed – pay at the property,8.4,5.0,Very good,Classic Triple Room,26928.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,3 bedrooms
Preet Cottage Manali,Manāli,Double Room with Balcony1 large double bedFree cancellationNo prepayment needed – pay at the propertyOnly 1 room left at this price on our site,,,,Double Room with Balcony,13500.0,"3 nights, 2 adults",Manali,3,2,Yes,No,No,1 large double bed,2 bedroomsss
Rajasthan gast house Manali,"Aleo, Manāli",Double Room with Private Bathroom1 double bedBreakfast includedFree cancellationNo prepayment needed – pay at the propertyOnly 1 room left at this price on our site,,,,Double Room with Private Bathroom,6375.0,"3 nights, 2 adults",Manali,3,2,Yes,No,Yes,1 double bed,2 bedroomsss
Hotel Royal Regency - In City Center,"New Manali, Manāli",One-Bedroom Apartment1 double bed,10.0,16.0,Exceptional,One-Bedroom Apartment,9447.0,"3 nights, 2 adults",Manali,3,2,No,Yes,No,1 double bed,1 bedroom
